1.161594442836824115e-01,1.161594442836824115e-01,1.161594442836824115e-01,1.161594442836824115e-01,1.161594442836824115e-01,1.161594442836824115e-01,1.161594442836824115e-01,1.161594442836824115e-01
1.157499347021158087e-01,1.157499347021158087e-01,1.157499347021158087e-01,1.157499347021158087e-01,1.157499347021158087e-01,1.157499347021158087e-01,1.157499347021158087e-01,1.157499347021158087e-01
1.155866396549072306e-01,1.155866396549072306e-01,1.155866396549072306e-01,1.155866396549072306e-01,1.155866396549072306e-01,1.155866396549072306e-01,1.155866396549072306e-01,1.155866396549072306e-01
1.155524717029550175e-01,1.155524717029550175e-01,1.155524717029550175e-01,1.155524717029550175e-01,1.155524717029550175e-01,1.155524717029550175e-01,1.155524717029550175e-01,1.155524717029550175e-01
1.156381755973825420e-01,1.156381755973825420e-01,1.156381755973825420e-01,1.156381755973825420e-01,1.156381755973825420e-01,1.156381755973825420e-01,1.156381755973825420e-01,1.156381755973825420e-01
1.158023199800481962e-01,1.158023199800481962e-01,1.158023199800481962e-01,1.158023199800481962e-01,1.158023199800481962e-01,1.158023199800481962e-01,1.158023199800481962e-01,1.158023199800481962e-01
1.893406665893735408e-01,1.893406665893735408e-01,1.893406665893735408e-01,1.893406665893735408e-01,1.893406665893735408e-01,1.893406665893735408e-01,1.893406665893735408e-01,1.893406665893735408e-01
1.023214514970618438e+00,1.023214514970618438e+00,1.023214514970618438e+00,1.023214514970618438e+00,1.023214514970618438e+00,1.023214514970618438e+00,1.023214514970618438e+00,1.023214514970618438e+00
2.239410740406924560e+00,2.239410740406924560e+00,2.239410740406924560e+00,2.239410740406924560e+00,2.239410740406924560e+00,2.239410740406924560e+00,2.239410740406924560e+00,2.239410740406924560e+00
2.834610458109182218e+00,2.834610458109182218e+00,2.834610458109182218e+00,2.834610458109182218e+00,2.834610458109182218e+00,2.834610458109182218e+00,2.834610458109182218e+00,2.834610458109182218e+00
3.267300564724791911e+00,3.267300564724791911e+00,3.267300564724791911e+00,3.267300564724791911e+00,3.267300564724791911e+00,3.267300564724791911e+00,3.267300564724791911e+00,3.267300564724791911e+00
3.723290792080661049e+00,3.723290792080661049e+00,3.723290792080661049e+00,3.723290792080661049e+00,3.723290792080661049e+00,3.723290792080661049e+00,3.723290792080661049e+00,3.723290792080661049e+00
4.221943197764176148e+00,4.221943197764176148e+00,4.221943197764176148e+00,4.221943197764176148e+00,4.221943197764176148e+00,4.221943197764176148e+00,4.221943197764176148e+00,4.221943197764176148e+00
