1.122088489335429928e-01,1.122088489335429928e-01,1.122088489335429928e-01,1.122088489335429928e-01,1.122088489335429928e-01,1.122088489335429928e-01,1.122088489335429928e-01,1.122088489335429928e-01
1.119662484335961494e-01,1.119662484335961494e-01,1.119662484335961494e-01,1.119662484335961494e-01,1.119662484335961494e-01,1.119662484335961494e-01,1.119662484335961494e-01,1.119662484335961494e-01
1.118615454681730625e-01,1.118615454681730625e-01,1.118615454681730625e-01,1.118615454681730625e-01,1.118615454681730625e-01,1.118615454681730625e-01,1.118615454681730625e-01,1.118615454681730625e-01
1.118300158381373421e-01,1.118300158381373421e-01,1.118300158381373421e-01,1.118300158381373421e-01,1.118300158381373421e-01,1.118300158381373421e-01,1.118300158381373421e-01,1.118300158381373421e-01
1.118269446760677965e-01,1.118269446760677965e-01,1.118269446760677965e-01,1.118269446760677965e-01,1.118269446760677965e-01,1.118269446760677965e-01,1.118269446760677965e-01,1.118269446760677965e-01
1.118524732750643125e-01,1.118524732750643125e-01,1.118524732750643125e-01,1.118524732750643125e-01,1.118524732750643125e-01,1.118524732750643125e-01,1.118524732750643125e-01,1.118524732750643125e-01
1.225934650766475897e-01,1.225934650766475897e-01,1.225934650766475897e-01,1.225934650766475897e-01,1.225934650766475897e-01,1.225934650766475897e-01,1.225934650766475897e-01,1.225934650766475897e-01
1.295809378602825745e-01,1.295809378602825745e-01,1.295809378602825745e-01,1.295809378602825745e-01,1.295809378602825745e-01,1.295809378602825745e-01,1.295809378602825745e-01,1.295809378602825745e-01
1.301558719951572130e-01,1.301558719951572130e-01,1.301558719951572130e-01,1.301558719951572130e-01,1.301558719951572130e-01,1.301558719951572130e-01,1.301558719951572130e-01,1.301558719951572130e-01
1.883584683409935678e-01,1.883584683409935678e-01,1.883584683409935678e-01,1.883584683409935678e-01,1.883584683409935678e-01,1.883584683409935678e-01,1.883584683409935678e-01,1.883584683409935678e-01
9.189597595686791465e-01,9.189597595686791465e-01,9.189597595686791465e-01,9.189597595686791465e-01,9.189597595686791465e-01,9.189597595686791465e-01,9.189597595686791465e-01,9.189597595686791465e-01
1.829028592969279998e+00,1.829028592969279998e+00,1.829028592969279998e+00,1.829028592969279998e+00,1.829028592969279998e+00,1.829028592969279998e+00,1.829028592969279998e+00,1.829028592969279998e+00
2.165812311881836649e+00,2.165812311881836649e+00,2.165812311881836649e+00,2.165812311881836649e+00,2.165812311881836649e+00,2.165812311881836649e+00,2.165812311881836649e+00,2.165812311881836649e+00
